transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
977,52,1946,2017-07-14T00:00:00Z,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25T00:00:00Z
16180,25,1964,2017-07-14T00:00:00Z,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1991-08-05T00:00:00Z
4198,17,2068,2017-07-14T00:00:00Z,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20T00:00:00Z
15324,95,2134,2017-07-14T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10T00:00:00Z
11138,78,2256,2017-07-14T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2003-01-05T00:00:00Z
15195,34,2308,2017-07-14T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1997-05-10T00:00:00Z
4662,91,2348,2017-07-14T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26T00:00:00Z
14746,65,2363,2017-07-14T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1992-10-02T00:00:00Z
756,60,2383,2017-07-14T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24T00:00:00Z
14731,64,2529,2017-07-14T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-05-21T00:00:00Z
12114,6,2539,2017-07-14T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-05T00:00:00Z
11006,44,2610,2017-07-14T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09T00:00:00Z
17213,13,2701,2017-07-14T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09T00:00:00Z
5449,52,2706,2017-07-14T00:00:00Z,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25T00:00:00Z
8878,0,2867,2017-07-14T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02T00:00:00Z
13420,73,2881,2017-07-14T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2014-10-10T00:00:00Z
3134,48,2975,2017-07-14T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28T00:00:00Z
4256,83,3036,2017-07-14T00:00:00Z,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-26T00:00:00Z
8323,49,3078,2017-07-14T00:00:00Z,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04T00:00:00Z
13332,49,3093,2017-07-14T00:00:00Z,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,2015-06-17T00:00:00Z
1399,40,3109,2017-07-14T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2011-05-09T00:00:00Z
19161,93,3119,2017-07-14T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02T00:00:00Z
463,96,3166,2017-07-14T00:00:00Z,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10T00:00:00Z
4767,91,3172,2017-07-14T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26T00:00:00Z
13717,80,3271,2017-07-14T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-04-11T00:00:00Z
18401,57,3360,2017-07-14T00:00:00Z,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21T00:00:00Z
7636,34,8,2017-07-13T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2012-06-04T00:00:00Z
10250,44,10,2017-07-13T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2007-12-11T00:00:00Z
7889,11,43,2017-07-13T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04T00:00:00Z
8065,55,70,2017-07-13T00:00:00Z,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21T00:00:00Z
3239,44,209,2017-07-13T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,1999-12-04T00:00:00Z
15512,53,220,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04T00:00:00Z
17074,2,249,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05T00:00:00Z
4520,60,525,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-05-21T00:00:00Z
11537,46,679,2017-07-13T00:00:00Z,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11T00:00:00Z
6263,16,685,2017-07-13T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09T00:00:00Z
8224,90,759,2017-07-13T00:00:00Z,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19T00:00:00Z
17589,90,819,2017-07-13T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26T00:00:00Z
11490,39,949,2017-07-13T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2008-03-19T00:00:00Z
8573,89,950,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2011-05-09T00:00:00Z
7711,63,976,2017-07-13T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17T00:00:00Z
9608,29,984,2017-07-13T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22T00:00:00Z
4603,4,1043,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1991-11-07T00:00:00Z
18597,96,1074,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1991-05-06T00:00:00Z
9634,43,1404,2017-07-13T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2014-07-28T00:00:00Z
5287,65,1534,2017-07-13T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21T00:00:00Z
13601,30,1534,2017-07-13T00:00:00Z,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10T00:00:00Z
11581,60,1598,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2011-08-24T00:00:00Z
4751,99,1604,2017-07-13T00:00:00Z,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01T00:00:00Z
4595,11,1699,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2009-03-08T00:00:00Z
13796,38,1716,2017-07-13T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16T00:00:00Z
2793,5,1902,2017-07-13T00:00:00Z,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-09-28T00:00:00Z
5401,8,1936,2017-07-13T00:00:00Z,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,1991-11-07T00:00:00Z
8936,30,1988,2017-07-13T00:00:00Z,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,2015-04-11T00:00:00Z
19020,48,2004,2017-07-13T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-10T00:00:00Z
16399,15,2005,2017-07-13T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12T00:00:00Z
16946,9,2024,2017-07-13T00:00:00Z,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-03T00:00:00Z
3837,0,2059,2017-07-13T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26T00:00:00Z
4330,98,2130,2017-07-13T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1993-07-20T00:00:00Z
812,42,2153,2017-07-13T00:00:00Z,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,2008-03-19T00:00:00Z
2650,100,2205,2017-07-13T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06T00:00:00Z
10658,36,2242,2017-07-13T00:00:00Z,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,2011-05-09T00:00:00Z
9089,48,2301,2017-07-13T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-02-09T00:00:00Z
10582,3,2341,2017-07-13T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15T00:00:00Z
17995,58,2389,2017-07-13T00:00:00Z,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25T00:00:00Z
2632,8,2534,2017-07-13T00:00:00Z,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,1991-11-07T00:00:00Z
17217,40,2614,2017-07-13T00:00:00Z,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21T00:00:00Z
3862,32,2618,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22T00:00:00Z
616,9,2694,2017-07-13T00:00:00Z,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07T00:00:00Z
8238,31,2731,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16T00:00:00Z
3502,22,2782,2017-07-13T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15T00:00:00Z
6268,81,2944,2017-07-13T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10T00:00:00Z
15211,2,3169,2017-07-13T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09T00:00:00Z
4685,32,3238,2017-07-13T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22T00:00:00Z
18210,45,3329,2017-07-13T00:00:00Z,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28T00:00:00Z
16803,5,3474,2017-07-13T00:00:00Z,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-08-07T00:00:00Z
15779,0,88,2017-07-12T00:00:00Z,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,1993-05-26T00:00:00Z
9622,28,90,2017-07-12T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05T00:00:00Z
3793,34,187,2017-07-12T00:00:00Z,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18T00:00:00Z
7843,69,366,2017-07-12T00:00:00Z,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10T00:00:00Z
13166,20,383,2017-07-12T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05T00:00:00Z
1024,25,437,2017-07-12T00:00:00Z,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1999-06-23T00:00:00Z
13427,27,437,2017-07-12T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1994-07-12T00:00:00Z
10098,8,581,2017-07-12T00:00:00Z,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,2005-12-07T00:00:00Z
6221,22,652,2017-07-12T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,575.27,431.45,1996-04-05T00:00:00Z
17851,79,709,2017-07-12T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1991-07-10T00:00:00Z
19954,59,853,2017-07-12T00:00:00Z,TRUE,Approved,Solex,Standard,medium,large,1061.56,733.58,2011-05-07T00:00:00Z
4294,84,872,2017-07-12T00:00:00Z,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18T00:00:00Z
13822,82,879,2017-07-12T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10T00:00:00Z
3523,26,896,2017-07-12T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26T00:00:00Z
4062,4,936,2017-07-12T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17T00:00:00Z
4326,48,959,2017-07-12T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-10T00:00:00Z
9859,79,1224,2017-07-12T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09T00:00:00Z
18363,65,1394,2017-07-12T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2010-08-20T00:00:00Z
12089,0,1405,2017-07-12T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07T00:00:00Z
3245,20,1457,2017-07-12T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1993-10-02T00:00:00Z
2365,59,1466,2017-07-12T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1991-05-06T00:00:00Z
3336,31,1490,2017-07-12T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2003-03-18T00:00:00Z
8665,91,1599,2017-07-12T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26T00:00:00Z
12608,79,1619,2017-07-12T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2015-08-10T00:00:00Z
9774,64,1783,2017-07-12T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-04-11T00:00:00Z
14392,10,1800,2017-07-12T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31T00:00:00Z
1070,10,1832,2017-07-12T00:00:00Z,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2007-08-04T00:00:00Z
2989,93,1840,2017-07-12T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1993-04-12T00:00:00Z
5322,0,2048,2017-07-12T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10T00:00:00Z
11719,37,2075,2017-07-12T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20T00:00:00Z
1228,53,2142,2017-07-12T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09T00:00:00Z
14857,77,2210,2017-07-12T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09T00:00:00Z
11351,72,2258,2017-07-12T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18T00:00:00Z
7032,94,2396,2017-07-12T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1991-05-06T00:00:00Z
19645,66,2442,2017-07-12T00:00:00Z,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-08-20T00:00:00Z
9498,34,2456,2017-07-12T00:00:00Z,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18T00:00:00Z
13964,63,2463,2017-07-12T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17T00:00:00Z
13189,70,2593,2017-07-12T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11T00:00:00Z
10610,63,2600,2017-07-12T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,2015-04-11T00:00:00Z
17383,43,2640,2017-07-12T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04T00:00:00Z
6870,69,2675,2017-07-12T00:00:00Z,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2016-11-22T00:00:00Z
9404,66,2717,2017-07-12T00:00:00Z,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05T00:00:00Z
2328,52,2753,2017-07-12T00:00:00Z,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1993-07-20T00:00:00Z
18099,45,2877,2017-07-12T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,2012-04-10T00:00:00Z
6305,17,2885,2017-07-12T00:00:00Z,TRUE,Approved,Solex,Standard,high,medium,1024.66,614.8,2011-05-07T00:00:00Z
13351,12,2898,2017-07-12T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2010-05-05T00:00:00Z
8995,14,2968,2017-07-12T00:00:00Z,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24T00:00:00Z
3514,2,3144,2017-07-12T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02T00:00:00Z
1149,27,3211,2017-07-12T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1999-07-20T00:00:00Z
13505,76,3266,2017-07-12T00:00:00Z,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2003-09-09T00:00:00Z
16236,17,3327,2017-07-12T00:00:00Z,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09T00:00:00Z
10629,76,3409,2017-07-12T00:00:00Z,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10T00:00:00Z
19918,1,3460,2017-07-12T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14T00:00:00Z
17244,11,110,2017-07-11T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04T00:00:00Z
7876,94,132,2017-07-11T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2004-01-16T00:00:00Z
4814,66,166,2017-07-11T00:00:00Z,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05T00:00:00Z
19933,84,205,2017-07-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2015-08-02T00:00:00Z
12560,55,211,2017-07-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21T00:00:00Z
13960,4,321,2017-07-11T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2003-03-18T00:00:00Z
2748,80,384,2017-07-11T00:00:00Z,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25T00:00:00Z
8398,13,428,2017-07-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2007-12-11T00:00:00Z
11895,38,438,2017-07-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2004-09-28T00:00:00Z
14326,19,561,2017-07-11T00:00:00Z,TRUE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08T00:00:00Z
9539,98,642,2017-07-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16T00:00:00Z
6985,27,694,2017-07-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2003-02-16T00:00:00Z
18727,68,703,2017-07-11T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20T00:00:00Z
14436,97,765,2017-07-11T00:00:00Z,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29T00:00:00Z
970,17,815,2017-07-11T00:00:00Z,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,1993-07-15T00:00:00Z
12997,50,963,2017-07-11T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2003-03-18T00:00:00Z
8476,40,1009,2017-07-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2015-10-18T00:00:00Z
9425,58,1048,2017-07-11T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18T00:00:00Z
3079,11,1095,2017-07-11T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-04-05T00:00:00Z
9796,76,1111,2017-07-11T00:00:00Z,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2004-01-16T00:00:00Z
7621,14,1159,2017-07-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05T00:00:00Z
15925,19,1228,2017-07-11T00:00:00Z,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08T00:00:00Z
16113,32,1335,2017-07-11T00:00:00Z,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2003-03-18T00:00:00Z
16750,40,1421,2017-07-11T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02T00:00:00Z
19038,59,1492,2017-07-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-10-02T00:00:00Z
2858,40,1637,2017-07-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21T00:00:00Z
2684,3,1752,2017-07-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15T00:00:00Z
10280,52,1772,2017-07-11T00:00:00Z,TRUE,Approved,Solex,Road,medium,large,1777.8,820.78,2016-02-04T00:00:00Z
14594,15,1836,2017-07-11T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1994-09-09T00:00:00Z
10911,0,1840,2017-07-11T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1999-07-26T00:00:00Z
16027,0,1840,2017-07-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,1991-05-06T00:00:00Z
19555,0,1862,2017-07-11T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12T00:00:00Z
15786,64,2034,2017-07-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18T00:00:00Z
2109,41,2114,2017-07-11T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07T00:00:00Z
5960,0,2159,2017-07-11T00:00:00Z,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1991-11-10T00:00:00Z
19647,47,2273,2017-07-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1997-02-09T00:00:00Z
9056,22,2285,2017-07-11T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12T00:00:00Z
9353,45,2317,2017-07-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12T00:00:00Z
271,27,2337,2017-07-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23T00:00:00Z
14496,38,2463,2017-07-11T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16T00:00:00Z
16408,77,2513,2017-07-11T00:00:00Z,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10T00:00:00Z
4124,27,2566,2017-07-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23T00:00:00Z
7792,0,2629,2017-07-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12T00:00:00Z
2415,87,2659,2017-07-11T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2000-05-22T00:00:00Z
692,36,2744,2017-07-11T00:00:00Z,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19T00:00:00Z
15449,20,2760,2017-07-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05T00:00:00Z
10753,62,2802,2017-07-11T00:00:00Z,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23T00:00:00Z
17288,50,2810,2017-07-11T00:00:00Z,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2009-04-12T00:00:00Z
15907,89,2850,2017-07-11T00:00:00Z,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2000-11-03T00:00:00Z
4441,23,2941,2017-07-11T00:00:00Z,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02T00:00:00Z
19071,81,2970,2017-07-11T00:00:00Z,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10T00:00:00Z
3390,78,2982,2017-07-11T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-08-07T00:00:00Z
18888,17,2986,2017-07-11T00:00:00Z,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09T00:00:00Z
11984,79,3015,2017-07-11T00:00:00Z,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04T00:00:00Z
8743,95,3147,2017-07-11T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2016-03-29T00:00:00Z
15151,13,3153,2017-07-11T00:00:00Z,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16T00:00:00Z
11894,47,3212,2017-07-11T00:00:00Z,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2003-08-05T00:00:00Z
15604,37,3258,2017-07-11T00:00:00Z,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-12-04T00:00:00Z
17744,64,3387,2017-07-11T00:00:00Z,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2004-07-25T00:00:00Z
7941,68,3409,2017-07-11T00:00:00Z,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20T00:00:00Z
8062,0,3481,2017-07-11T00:00:00Z,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10T00:00:00Z
10224,59,25,2017-07-10T00:00:00Z,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,1998-12-17T00:00:00Z
19765,27,109,2017-07-10T00:00:00Z,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1994-07-12T00:00:00Z
3682,50,116,2017-07-10T00:00:00Z,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2015-10-18T00:00:00Z
17234,46,187,2017-07-10T00:00:00Z,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11T00:00:00Z
